السنة,القطاع_العام,الحجم,المنطقة,إجمالي_عدد_المنشآت,share,الإيرادات_موزع,النفقات_موزع,التعويضات_موزع,الفائض_موزع
2020,التشييد,صغيرة,منطقة مكة المكرمة,38706.0,0.239029210152535,11961633.11,5372286.19,1619795.55,4969551.37
2020,التشييد,صغيرة,منطقة نجران,3758.0,0.023207558821713,1161365.61,521600.05,157267.39,482498.17
2020,التشييد,متناهية الصغر,المنطقة الشرقية,48851.0,0.1224111879280231,2145001.7,1154848.69,247361.18,742791.7
2020,التشييد,متناهية الصغر,منطقة الباحة,4516.0,0.0113162253522538,198293.33,106759.26,22867.15,68666.91
2020,التشييد,متناهية الصغر,منطقة الجوف,6073.0,0.015217767175429,266659.75,143567.09,30751.15,92341.49
2020,التشييد,متناهية الصغر,منطقة الحدود الشمالية,5642.0,0.0141377642686926,247734.94,133378.16,28568.75,85788.02
2020,التشييد,متناهية الصغر,منطقة الرياض,94679.0,0.2372473206656426,4157266.29,2238232.98,479415.15,1439617.93
2020,التشييد,متناهية الصغر,منطقة القصيم,42379.0,0.1061936036765203,1860822.23,1001849.15,214589.66,644383.32
2020,التشييد,متناهية الصغر,منطقة المدينة المنورة,21892.0,0.0548571314020241,961257.23,517531.83,110852.0,332873.35
2020,التشييد,متناهية الصغر,منطقة تبوك,12261.0,0.0307237021798016,538369.04,289852.81,62084.61,186431.58
2020,التشييد,متناهية الصغر,منطقة جازان,13349.0,0.0334500204223287,586142.1,315573.38,67593.79,202974.89
2020,التشييد,متناهية الصغر,منطقة حائل,14510.0,0.0363592625910547,637120.52,343019.68,73472.62,220628.19
2020,التشييد,متناهية الصغر,منطقة عسير,35242.0,0.0883096576315611,1547443.24,833128.85,178450.86,535863.44
2020,التشييد,متناهية الصغر,منطقة مكة المكرمة,84933.0,0.2128257236144765,3729328.55,2007835.33,430065.45,1291427.56
2020,التشييد,متناهية الصغر,منطقة نجران,14746.0,0.0369506330921911,647483.06,348598.78,74667.62,224216.63
2020,التشييد,متوسطة,المنطقة الشرقية,4471.0,0.2535155364028124,21454882.44,7766457.08,3173894.1,10514531.27
2020,التشييد,متوسطة,منطقة الباحة,74.0,0.0041959628033567,355102.06,128543.46,52531.46,174027.13
2020,التشييد,متوسطة,منطقة الجوف,114.0,0.0064640508051712,547049.12,198026.42,80926.85,268095.85
2020,التشييد,متوسطة,منطقة الحدود الشمالية,84.0,0.0047629848038103,403088.82,145914.2,59630.31,197544.31
2020,التشييد,متوسطة,منطقة الرياض,6676.0,0.3785438875028351,32035964.03,11596704.86,4739189.66,15700069.5
2020,التشييد,متوسطة,منطقة القصيم,708.0,0.0401451576321161,3397462.93,1229848.27,502598.3,1665016.36
2020,التشييد,متوسطة,منطقة المدينة المنورة,705.0,0.03997505103198,3383066.9,1224637.05,500468.65,1657961.2
2020,التشييد,متوسطة,منطقة تبوك,90.0,0.0051031980040825,431880.88,156336.64,63889.61,211654.62
2020,التشييد,متوسطة,منطقة جازان,130.0,0.007371286005897,623827.94,225819.6,92285.0,305723.34
2020,التشييد,متوسطة,منطقة حائل,251.0,0.0142322522113858,1204467.79,436005.53,178181.04,590281.22
2020,التشييد,متوسطة,منطقة عسير,541.0,0.0306758902245407,2596083.96,939756.94,384047.57,1272279.45
2020,التشييد,متوسطة,منطقة مكة المكرمة,3516.0,0.1993649353594919,16872146.42,6107551.57,2495954.29,8268640.56
2020,التشييد,متوسطة,منطقة نجران,276.0,0.0156498072125198,1324434.7,479432.38,195928.15,649074.17
2020,التعدين واستغلال المحاجر,صغيرة,المنطقة الشرقية,531.0,0.3200723327305605,269438.49,98715.11,37692.68,133030.7
2020,التعدين واستغلال المحاجر,صغيرة,منطقة الباحة,27.0,0.0162748643761302,13700.26,5019.41,1916.58,6764.27
2020,التعدين واستغلال المحاجر,صغيرة,منطقة الجوف,4.0,0.0024110910186859,2029.67,743.62,283.94,1002.11
2020,التعدين واستغلال المحاجر,صغيرة,منطقة الحدود الشمالية,18.0,0.0108499095840868,9133.51,3346.27,1277.72,4509.52
2020,التعدين واستغلال المحاجر,صغيرة,منطقة الرياض,460.0,0.2772754671488848,233411.87,85515.91,32652.79,115243.17
2020,التعدين واستغلال المحاجر,صغيرة,منطقة القصيم,33.0,0.0198915009041591,16744.76,6134.84,2342.48,8267.44
2020,التعدين واستغلال المحاجر,صغيرة,منطقة المدينة المنورة,91.0,0.0548523206751054,46174.96,16917.28,6459.57,22798.11
2020,التعدين واستغلال المحاجر,صغيرة,منطقة تبوك,28.0,0.0168776371308016,14207.68,5205.32,1987.56,7014.8
2020,التعدين واستغلال المحاجر,صغيرة,منطقة جازان,38.0,0.0229053646775165,19281.85,7064.36,2697.4,9520.09
2020,التعدين واستغلال المحاجر,صغيرة,منطقة حائل,5.0,0.0030138637733574,2537.09,929.52,354.92,1252.64
2020,التعدين واستغلال المحاجر,صغيرة,منطقة عسير,133.0,0.080168776371308,67486.48,24725.25,9440.92,33320.31
2020,التعدين واستغلال المحاجر,صغيرة,منطقة مكة المكرمة,250.0,0.1506931886678722,126854.28,46476.04,17746.08,62632.16
2020,التعدين واستغلال المحاجر,صغيرة,منطقة نجران,41.0,0.024713682941531,20804.1,7622.07,2910.36,10271.67
2020,التعدين واستغلال المحاجر,متناهية الصغر,المنطقة الشرقية,889.0,0.2772061116308076,28764.29,8933.8,4393.72,15436.78
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة الباحة,28.0,0.0087309011537262,905.96,281.38,138.38,486.2
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة الجوف,71.0,0.0221390707826629,2297.26,713.5,350.9,1232.86
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة الحدود الشمالية,25.0,0.0077954474586841,808.89,251.23,123.56,434.11
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة الرياض,676.0,0.2107888992828188,21872.51,6793.3,3341.0,11738.2
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة القصيم,153.0,0.0477081384471468,4950.43,1537.54,756.17,2656.72
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة المدينة المنورة,139.0,0.0433426878702837,4497.45,1396.85,686.98,2413.62
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة تبوك,25.0,0.0077954474586841,808.89,251.23,123.56,434.11
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة جازان,118.0,0.036794512004989,3817.98,1185.81,583.19,2048.98
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة حائل,122.0,0.0380417835983785,3947.41,1226.01,602.96,2118.43
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة عسير,360.0,0.1122544434050514,11648.08,3617.74,1779.23,6251.11
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة مكة المكرمة,529.0,0.1649516682257561,17116.21,5316.06,2614.48,9185.66
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة نجران,72.0,0.0224508886810102,2329.62,723.55,355.85,1250.22
2020,التعدين واستغلال المحاجر,متوسطة,المنطقة الشرقية,173.0,0.4138755980861244,1921210.11,815525.72,106269.6,999414.79
2020,التعدين واستغلال المحاجر,متوسطة,منطقة الباحة,5.0,0.0119617224880382,55526.3,23570.11,3071.38,28884.82
2020,التعدين واستغلال المحاجر,متوسطة,منطقة الجوف,8.0,0.0191387559808612,88842.09,37712.17,4914.2,46215.71
2020,التعدين واستغلال المحاجر,متوسطة,منطقة الحدود الشمالية,6.0,0.0143540669856459,66631.56,28284.13,3685.65,34661.78
2020,التعدين واستغلال المحاجر,متوسطة,منطقة الرياض,130.0,0.3110047846889952,1443683.9,612822.8,79855.77,751005.33
2020,التعدين واستغلال المحاجر,متوسطة,منطقة القصيم,8.0,0.0191387559808612,88842.09,37712.17,4914.2,46215.71
2020,التعدين واستغلال المحاجر,متوسطة,منطقة المدينة المنورة,17.0,0.0406698564593301,188789.43,80138.37,10442.68,98208.39
2020,التعدين واستغلال المحاجر,متوسطة,منطقة تبوك,2.0,0.0047846889952153,22210.52,9428.04,1228.55,11553.93
2020,التعدين واستغلال المحاجر,متوسطة,منطقة جازان,16.0,0.0382775119617224,177684.17,75424.34,9828.4,92431.43
2020,التعدين واستغلال المحاجر,متوسطة,منطقة عسير,5.0,0.0119617224880382,55526.3,23570.11,3071.38,28884.82
2020,التعدين واستغلال المحاجر,متوسطة,منطقة مكة المكرمة,41.0,0.0980861244019138,455315.69,193274.88,25185.28,236855.53
2020,التعدين واستغلال المحاجر,متوسطة,منطقة نجران,7.0,0.0167464114832535,77736.83,32998.15,4299.93,40438.75
2020,التعليم,صغيرة,المنطقة الشرقية,985.0,0.1780871451817031,423885.16,176606.88,157674.8,89603.48
2020,التعليم,صغيرة,منطقة الباحة,39.0,0.0070511661544024,16783.27,6992.56,6242.96,3547.75
2020,التعليم,صغيرة,منطقة الجوف,116.0,0.0209726993310432,49919.47,20798.37,18568.81,10552.29
2020,التعليم,صغيرة,منطقة الحدود الشمالية,72.0,0.0130175375158199,30984.5,12909.34,11525.47,6549.7
2020,التعليم,صغيرة,منطقة الرياض,1832.0,0.3312240101247514,788383.36,328470.88,293259.11,166653.37
2020,التعليم,صغيرة,منطقة القصيم,183.0,0.0330862411860423,78752.27,32811.23,29293.9,16647.14
2020,التعليم,صغيرة,منطقة المدينة المنورة,327.0,0.0591213162176821,140721.27,58629.9,52344.83,29746.54
2020,التعليم,صغيرة,منطقة تبوك,150.0,0.0271198698246248,64551.04,26894.45,24011.39,13645.2
2020,التعليم,صغيرة,منطقة جازان,117.0,0.0211534984632073,50349.81,20977.67,18728.88,10643.26
2020,التعليم,صغيرة,منطقة حائل,89.0,0.0160911227626107,38300.28,15957.37,14246.76,8096.15
2020,التعليم,صغيرة,منطقة عسير,199.0,0.0359790273006689,85637.71,35679.97,31855.11,18102.63
2020,التعليم,صغيرة,منطقة مكة المكرمة,1354.0,0.2448020249502802,582680.72,242767.23,216742.82,123170.67
2020,التعليم,صغيرة,منطقة نجران,68.0,0.0122943409871632,29263.14,12192.15,10885.16,6185.82
2020,التعليم,متناهية الصغر,المنطقة الشرقية,940.0,0.0783137548946096,31957.42,16522.87,9457.4,5977.14
2020,التعليم,متناهية الصغر,منطقة الباحة,58.0,0.0048321253020078,1971.84,1019.5,583.54,368.8
2020,التعليم,متناهية الصغر,منطقة الجوف,98.0,0.008164625510289,3331.73,1722.6,985.98,623.15
2020,التعليم,متناهية الصغر,منطقة الحدود الشمالية,53.0,0.0044155627759726,1801.85,931.61,533.24,337.01
2020,التعليم,متناهية الصغر,منطقة الرياض,7631.0,0.6357577272348579,259433.02,134134.07,76776.01,48522.94
2020,التعليم,متناهية الصغر,منطقة القصيم,310.0,0.0258268766141797,10539.15,5449.03,3118.93,1971.18
2020,التعليم,متناهية الصغر,منطقة المدينة المنورة,381.0,0.031742064483879,12952.95,6697.04,3833.27,2422.65
2020,التعليم,متناهية الصغر,منطقة تبوك,160.0,0.013330000833125,5439.56,2812.4,1609.77,1017.39
2020,التعليم,متناهية الصغر,منطقة جازان,175.0,0.0145796884112305,5949.52,3076.07,1760.69,1112.77
2020,التعليم,متناهية الصغر,منطقة حائل,191.0,0.015912688494543,6493.47,3357.31,1921.66,1214.5
2020,التعليم,متناهية الصغر,منطقة عسير,250.0,0.0208281263017578,8499.31,4394.38,2515.27,1589.67
2020,التعليم,متناهية الصغر,منطقة مكة المكرمة,1596.0,0.1329667583104224,54259.61,28053.73,16057.46,10148.42
2020,التعليم,متناهية الصغر,منطقة نجران,160.0,0.013330000833125,5439.56,2812.4,1609.77,1017.39
2020,التعليم,متوسطة,المنطقة الشرقية,385.0,0.1665224913494809,1319033.31,418751.11,429045.53,471236.84
2020,التعليم,متوسطة,منطقة الباحة,10.0,0.0043252595155709,34260.61,10876.65,11144.04,12239.92
2020,التعليم,متوسطة,منطقة الجوف,35.0,0.0151384083044982,119912.12,38068.28,39004.14,42839.71
2020,التعليم,متوسطة,منطقة الحدود الشمالية,18.0,0.0077854671280276,61669.09,19577.97,20059.27,22031.85
2020,التعليم,متوسطة,منطقة الرياض,868.0,0.3754325259515571,2973820.56,944093.42,967302.65,1062424.87
2020,التعليم,متوسطة,منطقة القصيم,83.0,0.0358996539792387,284363.03,90276.21,92495.53,101591.32
2020,التعليم,متوسطة,منطقة المدينة المنورة,144.0,0.0622837370242214,493352.72,156623.79,160474.17,176254.82
2020,التعليم,متوسطة,منطقة تبوك,64.0,0.0276816608996539,219267.88,69610.57,71321.85,78335.47
2020,التعليم,متوسطة,منطقة جازان,22.0,0.009515570934256,75373.33,23928.63,24516.89,26927.82
2020,التعليم,متوسطة,منطقة حائل,19.0,0.0082179930795847,65095.15,20665.64,21173.68,23255.84
2020,التعليم,متوسطة,منطقة عسير,60.0,0.0259515570934256,205563.63,65259.91,66864.24,73439.51
2020,التعليم,متوسطة,منطقة مكة المكرمة,585.0,0.2530276816608997,2004245.42,636284.16,651926.33,716035.19
2020,التعليم,متوسطة,منطقة نجران,19.0,0.0082179930795847,65095.15,20665.64,21173.68,23255.84
2020,الصحة والعمل الاجتماعي,صغيرة,المنطقة الشرقية,1360.0,0.1218528805662575,504350.66,139268.34,165078.73,200003.47
2020,الصحة والعمل الاجتماعي,صغيرة,منطقة الباحة,183.0,0.0163963802526655,67864.83,18739.78,22212.8,26912.23
2020,الصحة والعمل الاجتماعي,صغيرة,منطقة الجوف,194.0,0.0173819550219514,71944.14,19866.22,23547.99,28529.91
2020,الصحة والعمل الاجتماعي,صغيرة,منطقة الحدود الشمالية,135.0,0.012095690350327,50064.22,13824.43,16386.49,19853.29
2020,الصحة والعمل الاجتماعي,صغيرة,منطقة الرياض,3499.0,0.3135023743392169,1297590.4,358308.76,424713.58,514567.75
2020,الصحة والعمل الاجتماعي,صغيرة,منطقة القصيم,538.0,0.0482035659887106,199515.19,55092.92,65303.2,79119.02
2020,الصحة والعمل الاجتماعي,صغيرة,منطقة المدينة المنورة,643.0,0.0576113251500761,238454.02,65845.25,78048.25,94560.46
2020,الصحة والعمل الاجتماعي,صغيرة,منطقة تبوك,236.0,0.0211450586864976,87519.67,24167.15,28646.01,34706.48
2020,الصحة والعمل الاجتماعي,صغيرة,منطقة جازان,351.0,0.0314487949108502,130166.97,35943.52,42604.88,51618.54
2020,الصحة والعمل الاجتماعي,صغيرة,منطقة حائل,232.0,0.0207866678613027,86036.29,23757.54,28160.49,34118.24
2020,الصحة والعمل الاجتماعي,صغيرة,منطقة عسير,581.0,0.0520562673595556,215461.57,59496.25,70522.6,85442.66
2020,الصحة والعمل الاجتماعي,صغيرة,منطقة مكة المكرمة,3004.0,0.2691515097213511,1114021.6,307619.18,364629.78,441772.37
2020,الصحة والعمل الاجتماعي,صغيرة,منطقة نجران,205.0,0.0183675297912373,76023.44,20992.65,24883.19,30147.58
2020,الصحة والعمل الاجتماعي,متناهية الصغر,المنطقة الشرقية,1089.0,0.1058720591094691,166113.47,66450.7,38657.38,61005.39
2020,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة الباحة,190.0,0.0184717091191911,28982.15,11593.79,6744.63,10643.73
2020,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة الجوف,130.0,0.0126385378183939,19829.89,7932.59,4614.75,7282.55
2020,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة الحدود الشمالية,111.0,0.0107913669064748,16931.68,6773.21,3940.28,6218.18
2020,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة الرياض,3224.0,0.3134357378961696,491781.3,196728.25,114445.73,180607.31
2020,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة القصيم,475.0,0.0461792727979778,72455.37,28984.47,16861.58,26609.33
2020,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة المدينة المنورة,731.0,0.0710674703480458,111505.0,44605.57,25949.08,40950.36
2020,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة تبوك,181.0,0.0175967334240715,27609.31,11044.61,6425.15,10139.55
2020,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة جازان,407.0,0.039568345323741,62082.81,24835.11,14447.71,22799.99
2020,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة حائل,384.0,0.037332296325102,58574.45,23431.65,13631.25,21511.54
2020,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة عسير,650.0,0.0631926890919696,99149.46,39662.95,23073.74,36412.76
2020,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة مكة المكرمة,2554.0,0.2482986583706008,389581.09,155844.9,90662.03,143074.16
2020,الصحة والعمل الاجتماعي,متناهية الصغر,منطقة نجران,160.0,0.0155551234687925,24406.02,9763.19,5679.69,8963.14
2020,الصحة والعمل الاجتماعي,متوسطة,المنطقة الشرقية,484.0,0.1669541221110727,3689147.84,837419.5,760915.78,2090812.55
2020,الصحة والعمل الاجتماعي,متوسطة,منطقة الباحة,11.0,0.0037944118661607,83844.27,19032.26,17293.54,47518.47
2020,الصحة والعمل الاجتماعي,متوسطة,منطقة الجوف,38.0,0.0131079682649189,289643.84,65747.81,59741.32,164154.7
2020,الصحة والعمل الاجتماعي,متوسطة,منطقة الحدود الشمالية,24.0,0.0082787167988961,182932.95,41524.93,37731.36,103676.66
2020,الصحة والعمل الاجتماعي,متوسطة,منطقة الرياض,893.0,0.308037254225595,6806630.21,1545073.59,1403921.06,3857635.55
2020,الصحة والعمل الاجتماعي,متوسطة,منطقة القصيم,182.0,0.0627802690582959,1387241.54,314897.42,286129.49,786214.64
2020,الصحة والعمل الاجتماعي,متوسطة,منطقة المدينة المنورة,131.0,0.0451879958606416,998509.02,226656.93,205950.35,565901.74
2020,الصحة والعمل الاجتماعي,متوسطة,منطقة تبوك,43.0,0.0148327009313556,327754.87,74398.84,67602.02,185754.01
2020,الصحة والعمل الاجتماعي,متوسطة,منطقة جازان,64.0,0.0220765781303897,487821.2,110733.16,100616.96,276471.08
2020,الصحة والعمل الاجتماعي,متوسطة,منطقة حائل,72.0,0.0248361503966885,548798.85,124574.8,113194.08,311029.97
2020,الصحة والعمل الاجتماعي,متوسطة,منطقة عسير,191.0,0.065884787857882,1455841.4,330469.27,300278.75,825093.38
2020,الصحة والعمل الاجتماعي,متوسطة,منطقة مكة المكرمة,692.0,0.2387030010348396,5274566.74,1197302.27,1087920.91,2989343.56
2020,الصحة والعمل الاجتماعي,متوسطة,منطقة نجران,74.0,0.0255260434632631,564043.26,128035.21,116338.36,319669.69
2020,الصناعات التحويلية,صغيرة,المنطقة الشرقية,9724.0,0.211317802503477,7220835.39,3721662.15,995518.17,2503655.29
2020,الصناعات التحويلية,صغيرة,منطقة الباحة,471.0,0.0102355702364395,349754.57,180265.62,48219.77,121269.19
2020,الصناعات التحويلية,صغيرة,منطقة الجوف,561.0,0.0121914116828929,416586.66,214711.28,57433.74,144441.65
2020,الصناعات التحويلية,صغيرة,منطقة الحدود الشمالية,268.0,0.0058240611961057,199011.09,102571.52,27437.15,69002.43
2020,الصناعات التحويلية,صغيرة,منطقة الرياض,14851.0,0.3227355702364395,11028036.45,5683916.56,1520407.27,3823712.94
2020,الصناعات التحويلية,صغيرة,منطقة القصيم,2585.0,0.0561761126564673,1919565.97,989355.89,264645.67,665564.47
2020,الصناعات التحويلية,صغيرة,منطقة المدينة المنورة,2389.0,0.0519167246175243,1774020.54,914340.9,244579.69,615100.01
2020,الصناعات التحويلية,صغيرة,منطقة تبوك,808.0,0.0175591098748261,600003.6,309245.48,82720.97,208037.17
2020,الصناعات التحويلية,صغيرة,منطقة جازان,1184.0,0.0257301808066759,879213.19,453151.79,121214.88,304846.55
2020,الصناعات التحويلية,صغيرة,منطقة حائل,888.0,0.0192976356050069,659409.9,339863.84,90911.16,228634.91
2020,الصناعات التحويلية,صغيرة,منطقة عسير,2012.0,0.0437239221140472,1494068.37,770051.86,205983.4,518033.16
2020,الصناعات التحويلية,صغيرة,منطقة مكة المكرمة,9572.0,0.2080146036161335,7107963.43,3663487.26,979956.8,2464519.58
2020,الصناعات التحويلية,صغيرة,منطقة نجران,703.0,0.0152772948539638,522032.83,269058.87,71971.34,181002.64
2020,الصناعات التحويلية,متناهية الصغر,المنطقة الشرقية,23584.0,0.1569974503890985,4063748.7,1910414.37,434209.73,1719124.59
2020,الصناعات التحويلية,متناهية الصغر,منطقة الباحة,2224.0,0.0148050512917806,383216.46,180154.41,40946.51,162115.55
2020,الصناعات التحويلية,متناهية الصغر,منطقة الجوف,2965.0,0.0197378494065331,510897.85,240178.88,54589.21,216129.77
2020,الصناعات التحويلية,متناهية الصغر,منطقة الحدود الشمالية,2107.0,0.0140261884315565,363056.25,170676.86,38792.4,153586.99
2020,الصناعات التحويلية,متناهية الصغر,منطقة الرياض,36739.0,0.2445695950578821,6330480.98,2976030.93,676409.06,2678040.98
2020,الصناعات التحويلية,متناهية الصغر,منطقة القصيم,9973.0,0.0663897376496981,1718443.26,807859.67,183614.89,726968.69
2020,الصناعات التحويلية,متناهية الصغر,منطقة المدينة المنورة,9957.0,0.0662832264893255,1715686.3,806563.6,183320.31,725802.39
2020,الصناعات التحويلية,متناهية الصغر,منطقة تبوك,5290.0,0.0352152523981653,911517.58,428514.76,97395.25,385607.58
2020,الصناعات التحويلية,متناهية الصغر,منطقة جازان,7090.0,0.0471977579400741,1221674.79,574323.18,130535.41,516816.2
2020,الصناعات التحويلية,متناهية الصغر,منطقة حائل,4300.0,0.0286248743501154,740931.11,348320.12,79168.16,313442.83
2020,الصناعات التحويلية,متناهية الصغر,منطقة عسير,10192.0,0.067847609157297,1756179.05,825599.7,187646.95,742932.41
2020,الصناعات التحويلية,متناهية الصغر,منطقة مكة المكرمة,32005.0,0.2130556054826619,5514767.51,2592554.78,589250.44,2332962.29
2020,الصناعات التحويلية,متناهية الصغر,منطقة نجران,3793.0,0.0252498019558111,653570.17,307250.75,69833.68,276485.74
2020,الصناعات التحويلية,متوسطة,المنطقة الشرقية,2194.0,0.2659071627681493,37757089.78,17028073.81,3731502.87,16997513.1
2020,الصناعات التحويلية,متوسطة,منطقة الباحة,24.0,0.0029087383347473,413021.95,186268.81,40818.63,185934.51
2020,الصناعات التحويلية,متوسطة,منطقة الجوف,16.0,0.0019391588898315,275347.97,124179.21,27212.42,123956.34
2020,الصناعات التحويلية,متوسطة,منطقة الحدود الشمالية,4.0,0.0004847897224578,68836.99,31044.8,6803.1,30989.08
2020,الصناعات التحويلية,متوسطة,منطقة الرياض,3144.0,0.3810447218518967,54105875.24,24401214.25,5347240.21,24357420.78
2020,الصناعات التحويلية,متوسطة,منطقة القصيم,393.0,0.047630590231487,6763234.4,3050151.78,668405.03,3044677.6
2020,الصناعات التحويلية,متوسطة,منطقة المدينة المنورة,318.0,0.0385407829354017,5472540.82,2468061.75,540846.82,2463632.25
2020,الصناعات التحويلية,متوسطة,منطقة تبوك,62.0,0.0075142406980972,1066973.37,481194.43,105448.12,480330.82
2020,الصناعات التحويلية,متوسطة,منطقة جازان,106.0,0.0128469276451339,1824180.27,822687.25,180282.27,821210.75
2020,الصناعات التحويلية,متوسطة,منطقة حائل,53.0,0.0064234638225669,912090.14,411343.62,90141.14,410605.38
2020,الصناعات التحويلية,متوسطة,منطقة عسير,188.0,0.0227851169555205,3235338.6,1459105.69,319745.92,1456486.99
2020,الصناعات التحويلية,متوسطة,منطقة مكة المكرمة,1679.0,0.2034904860016967,28894327.14,13031055.57,2855603.15,13007668.41
2020,الصناعات التحويلية,متوسطة,منطقة نجران,70.0,0.0084838201430129,1204647.35,543284.03,119054.33,542308.99
2020,الفنون والترفية والتسلية,صغيرة,المنطقة الشرقية,340.0,0.1548974943052392,335560.33,140958.11,31039.29,163562.92
2020,الفنون والترفية والتسلية,صغيرة,منطقة الباحة,6.0,0.0027334851936218,5921.65,2487.5,547.75,2886.4
2020,الفنون والترفية والتسلية,صغيرة,منطقة الجوف,16.0,0.0072892938496583,15791.07,6633.32,1460.67,7697.08
2020,الفنون والترفية والتسلية,صغيرة,منطقة الحدود الشمالية,18.0,0.0082004555808656,17764.96,7462.49,1643.26,8659.21
2020,الفنون والترفية والتسلية,صغيرة,منطقة الرياض,829.0,0.3776765375854214,818175.04,343689.05,75681.09,398804.9
2020,الفنون والترفية والتسلية,صغيرة,منطقة القصيم,106.0,0.0482915717539863,104615.87,43945.76,9676.95,50993.15
2020,الفنون والترفية والتسلية,صغيرة,منطقة المدينة المنورة,83.0,0.0378132118451025,81916.2,34410.36,7577.24,39928.6
2020,الفنون والترفية والتسلية,صغيرة,منطقة تبوك,34.0,0.0154897494305239,33556.03,14095.81,3103.93,16356.29
2020,الفنون والترفية والتسلية,صغيرة,منطقة جازان,21.0,0.0095671981776765,20725.78,8706.24,1917.13,10102.42
2020,الفنون والترفية والتسلية,صغيرة,منطقة حائل,65.0,0.0296127562642369,64151.24,26947.87,5933.98,31269.38
2020,الفنون والترفية والتسلية,صغيرة,منطقة عسير,94.0,0.0428246013667426,92772.56,38970.77,8581.45,45220.34
2020,الفنون والترفية والتسلية,صغيرة,منطقة مكة المكرمة,554.0,0.2523917995444191,546765.95,229678.81,50575.78,266511.35
2020,الفنون والترفية والتسلية,صغيرة,منطقة نجران,29.0,0.0132118451025056,28621.32,12022.9,2647.47,13950.96
2020,الفنون والترفية والتسلية,متناهية الصغر,المنطقة الشرقية,860.0,0.1406147809025507,373048.48,172889.39,29089.82,171069.27
2020,الفنون والترفية والتسلية,متناهية الصغر,منطقة الباحة,110.0,0.0179856115107913,47715.5,22113.76,3720.79,21880.95
2020,الفنون والترفية والتسلية,متناهية الصغر,منطقة الجوف,110.0,0.0179856115107913,47715.5,22113.76,3720.79,21880.95
2020,الفنون والترفية والتسلية,متناهية الصغر,منطقة الحدود الشمالية,101.0,0.0165140614780902,43811.51,20304.45,3416.36,20090.69
2020,الفنون والترفية والتسلية,متناهية الصغر,منطقة الرياض,1678.0,0.2743623283191628,727878.32,337335.34,56758.98,333784.0
2020,الفنون والترفية والتسلية,متناهية الصغر,منطقة القصيم,236.0,0.0385873119686069,102371.44,47444.06,7982.79,46944.59
2020,الفنون والترفية والتسلية,متناهية الصغر,منطقة المدينة المنورة,388.0,0.0634401569653368,168305.59,78001.26,13124.25,77180.09
2020,الفنون والترفية والتسلية,متناهية الصغر,منطقة تبوك,199.0,0.0325376062786134,86321.68,40005.8,6731.25,39584.63
2020,الفنون والترفية والتسلية,متناهية الصغر,منطقة جازان,216.0,0.0353172007848266,93695.9,43423.38,7306.28,42966.24
2020,الفنون والترفية والتسلية,متناهية الصغر,منطقة حائل,157.0,0.0256703727926749,68103.04,31562.37,5310.58,31230.09
2020,الفنون والترفية والتسلية,متناهية الصغر,منطقة عسير,366.0,0.0598430346631785,158762.49,73578.51,12380.09,72803.9
2020,الفنون والترفية والتسلية,متناهية الصغر,منطقة مكة المكرمة,1620.0,0.2648790058862001,702719.23,325675.36,54797.11,322246.77
2020,الفنون والترفية والتسلية,متناهية الصغر,منطقة نجران,75.0,0.0122629169391759,32533.3,15077.56,2536.9,14918.83
2020,الفنون والترفية والتسلية,متوسطة,المنطقة الشرقية,21.0,0.0985915492957746,77999.23,19755.18,30224.23,28019.82
2020,الفنون والترفية والتسلية,متوسطة,منطقة الرياض,94.0,0.4413145539906103,349139.39,88427.96,135289.39,125422.04
2020,الفنون والترفية والتسلية,متوسطة,منطقة المدينة المنورة,4.0,0.0187793427230046,14857.0,3762.89,5757.0,5337.11
2020,الفنون والترفية والتسلية,متوسطة,منطقة تبوك,8.0,0.0375586854460093,29713.99,7525.78,11513.99,10674.22
2020,الفنون والترفية والتسلية,متوسطة,منطقة جازان,3.0,0.0140845070422535,11142.75,2822.17,4317.75,4002.83
2020,الفنون والترفية والتسلية,متوسطة,منطقة عسير,8.0,0.0375586854460093,29713.99,7525.78,11513.99,10674.22
